confidence_target,demo_priority,eval_tags,expected_live_tip,expected_pause_summary,expected_semantic_actions,filename,forbidden_actions,future_needed_actions,height,image_path,label_source,parent_filename,parent_record_id,positive_factors,primary_subject,problems,quality_label,record_id,review_status,scene_type,sha256,source_bucket,source_dataset,synthetic_recipe,technical_quality_defects,width
high,False,"['synthetic_bad', 'paired_variant', 'overexposure', 'hotspot', 'parent_129']",Яркое пятно спорит с объектом — смени угол или снизь экспозицию.,"Синтетический дефект: добавлен пересвеченный hotspot, поэтому ожидается убрать источник блика или изменить угол.","['remove_background_hotspot', 'change_camera_angle']",179.jpg,['keep_current_setup'],['reduce_exposure'],1104,docs/cameraanalysis/dataset/inbox/images/179.jpg,deterministic_synthetic_bad_variant_generator_2026-06-04,129.jpg,ca_img_129,[],основной объект исходного промо-кадра,"['яркое пятно отвлекает от основного объекта', 'светлые области перетянуты']",bad,ca_img_179,synthetic_recipe_needs_human_spot_check,synthetic_bad_hotspot,bccbafae87f949c78b7806b7d42713db09c452529dcf7f9a4276133b8204d130,synthetic_bad_paired_apple_tv_press,apple_tv_press_synthetic_degradation_v1,overexposed_hotspot,['overexposure'],1960
high,False,"['synthetic_bad', 'paired_variant', 'underexposure', 'low_light', 'parent_130']",Объект слишком темный — разверни его к свету или добавь передний свет.,"Синтетический дефект: затемнение и виньетка скрывают объект, поэтому ожидается добавить свет или поднять экспозицию.","['add_front_fill_light', 'rotate_subject_toward_light']",180.jpg,['keep_current_setup'],['increase_exposure'],1104,docs/cameraanalysis/dataset/inbox/images/180.jpg,deterministic_synthetic_bad_variant_generator_2026-06-04,130.jpg,ca_img_130,[],основной объект исходного промо-кадра,"['объект теряется в темноте', 'недостаточно света на основном объекте']",bad,ca_img_180,synthetic_recipe_needs_human_spot_check,synthetic_bad_underexposed_subject,d4fd4650d67d33d00bee6dff16b0b15735103c358606d5f16a8e5c715e180041,synthetic_bad_paired_apple_tv_press,apple_tv_press_synthetic_degradation_v1,underexposed_subject,['underexposure'],1960
high,False,"['synthetic_bad', 'paired_variant', 'subject_too_small', 'parent_132']",Объект теряется — подойди ближе или кадрируй плотнее.,"Синтетический дефект: seed-кадр уменьшен на фоне, поэтому ожидается подсказка подойти ближе.",['step_closer'],182.jpg,"['keep_current_setup', 'step_back']",[],1104,docs/cameraanalysis/dataset/inbox/images/182.jpg,deterministic_synthetic_bad_variant_generator_2026-06-04,132.jpg,ca_img_132,[],основной объект исходного промо-кадра,"['основной объект занимает слишком мало кадра', 'слишком много пустого пространства']",bad,ca_img_182,synthetic_recipe_needs_human_spot_check,synthetic_bad_subject_too_small,c52136afc39e4ca1efc44f950efba4fe05b583f9935c28529df93925e42efedd,synthetic_bad_paired_apple_tv_press,apple_tv_press_synthetic_degradation_v1,too_much_empty_space,[],1960
high,False,"['synthetic_bad', 'paired_variant', 'background_clutter', 'parent_133']",Фон перегружен — убери лишние объекты или смени точку съемки.,"Синтетический дефект: добавлены яркие отвлекающие формы, поэтому ожидается упростить фон.","['simplify_background', 'remove_distracting_object']",183.jpg,['keep_current_setup'],[],1104,docs/cameraanalysis/dataset/inbox/images/183.jpg,deterministic_synthetic_bad_variant_generator_2026-06-04,133.jpg,ca_img_133,[],основной объект исходного промо-кадра,['фон перегружен яркими отвлекающими элементами'],bad,ca_img_183,synthetic_recipe_needs_human_spot_check,synthetic_bad_cluttered_background,9e18ae51b29013ecf6b4f53e7da67f0d9f0ade69dd0e83e86f8819fff9fb5c7f,synthetic_bad_paired_apple_tv_press,apple_tv_press_synthetic_degradation_v1,background_clutter,[],1960
high,False,"['synthetic_bad', 'paired_variant', 'edge_cutoff', 'occlusion', 'parent_134']",Край кадра режет объект — отойди назад или смести кадр вправо.,"Синтетический дефект: кадр агрессивно обрезан слева, поэтому ожидается отойти назад или сместить рамку.","['step_back', 'shift_frame_right']",184.jpg,"['keep_current_setup', 'step_closer']",['avoid_occlusion'],1104,docs/cameraanalysis/dataset/inbox/images/184.jpg,deterministic_synthetic_bad_variant_generator_2026-06-04,134.jpg,ca_img_134,[],основной объект исходного промо-кадра,['важные части сцены прижаты к краю или обрезаны'],bad,ca_img_184,synthetic_recipe_needs_human_spot_check,synthetic_bad_edge_cutoff,34bbf042c8a8dfd30ad4d48128bbefed9787b4e1692f4273cbc406ff28301a3e,synthetic_bad_paired_apple_tv_press,apple_tv_press_synthetic_degradation_v1,edge_cutoff,['avoid_occlusion'],1960
high,False,"['synthetic_bad', 'paired_variant', 'crooked_horizon', 'parent_136']",Горизонт завален — выровняй кадр перед снимком.,"Синтетический дефект: кадр повернут, поэтому ожидается подсказка выровнять горизонт.",['level_horizon'],186.jpg,"['keep_current_setup', 'step_closer']",[],1104,docs/cameraanalysis/dataset/inbox/images/186.jpg,deterministic_synthetic_bad_variant_generator_2026-06-04,136.jpg,ca_img_136,[],основной объект исходного промо-кадра,['горизонт или вертикали заметно завалены'],bad,ca_img_186,synthetic_recipe_needs_human_spot_check,synthetic_bad_crooked_frame,904f5e99f26043580b943fc1385f89737a2a7aac2fa826a8f05d0ca79c98ece2,synthetic_bad_paired_apple_tv_press,apple_tv_press_synthetic_degradation_v1,crooked_horizon,[],1960
high,False,"['synthetic_bad', 'paired_variant', 'overexposure', 'hotspot', 'parent_137']",Яркое пятно спорит с объектом — смени угол или снизь экспозицию.,"Синтетический дефект: добавлен пересвеченный hotspot, поэтому ожидается убрать источник блика или изменить угол.","['remove_background_hotspot', 'change_camera_angle']",187.jpg,['keep_current_setup'],['reduce_exposure'],1104,docs/cameraanalysis/dataset/inbox/images/187.jpg,deterministic_synthetic_bad_variant_generator_2026-06-04,137.jpg,ca_img_137,[],основной объект исходного промо-кадра,"['яркое пятно отвлекает от основного объекта', 'светлые области перетянуты']",bad,ca_img_187,synthetic_recipe_needs_human_spot_check,synthetic_bad_hotspot,58c3dd35a14fa84929090737cd08dcd4a1f6c435d96143dd87a42b374186448d,synthetic_bad_paired_apple_tv_press,apple_tv_press_synthetic_degradation_v1,overexposed_hotspot,['overexposure'],1960
high,False,"['synthetic_bad', 'paired_variant', 'underexposure', 'low_light', 'parent_138']",Объект слишком темный — разверни его к свету или добавь передний свет.,"Синтетический дефект: затемнение и виньетка скрывают объект, поэтому ожидается добавить свет или поднять экспозицию.","['add_front_fill_light', 'rotate_subject_toward_light']",188.jpg,['keep_current_setup'],['increase_exposure'],1104,docs/cameraanalysis/dataset/inbox/images/188.jpg,deterministic_synthetic_bad_variant_generator_2026-06-04,138.jpg,ca_img_138,[],основной объект исходного промо-кадра,"['объект теряется в темноте', 'недостаточно света на основном объекте']",bad,ca_img_188,synthetic_recipe_needs_human_spot_check,synthetic_bad_underexposed_subject,f4607fc1fa5f614ecf0f0fc82179b1b915abd091159b69fb6aa6f71ed9d89f8f,synthetic_bad_paired_apple_tv_press,apple_tv_press_synthetic_degradation_v1,underexposed_subject,['underexposure'],1960
medium,False,"['synthetic_bad', 'paired_variant', 'motion_blur', 'technical_gate', 'parent_139']",Кадр смазан — зафиксируй камеру перед снимком.,"Синтетический дефект: добавлен motion blur, поэтому это техническая проблема стабилизации, а не композиции.",[],189.jpg,"['keep_current_setup', 'level_horizon', 'step_closer']",['stabilize_camera'],1104,docs/cameraanalysis/dataset/inbox/images/189.jpg,deterministic_synthetic_bad_variant_generator_2026-06-04,139.jpg,ca_img_139,[],основной объект исходного промо-кадра,['детали смазаны движением камеры'],bad,ca_img_189,synthetic_recipe_needs_human_spot_check,synthetic_bad_motion_blur,0f47890bbbcd2f62296eaa4e07cc81115d0511da1e483bee939f4a931802113d,synthetic_bad_paired_apple_tv_press,apple_tv_press_synthetic_degradation_v1,motion_blur,['motion_blur'],1960
high,False,"['synthetic_bad', 'paired_variant', 'subject_too_small', 'parent_140']",Объект теряется — подойди ближе или кадрируй плотнее.,"Синтетический дефект: seed-кадр уменьшен на фоне, поэтому ожидается подсказка подойти ближе.",['step_closer'],190.jpg,"['keep_current_setup', 'step_back']",[],1104,docs/cameraanalysis/dataset/inbox/images/190.jpg,deterministic_synthetic_bad_variant_generator_2026-06-04,140.jpg,ca_img_140,[],основной объект исходного промо-кадра,"['основной объект занимает слишком мало кадра', 'слишком много пустого пространства']",bad,ca_img_190,synthetic_recipe_needs_human_spot_check,synthetic_bad_subject_too_small,6e62289b5602adacdca7b3baa159644af9dc85e53962beb2b0c3e0666501a30d,synthetic_bad_paired_apple_tv_press,apple_tv_press_synthetic_degradation_v1,too_much_empty_space,[],1960
high,False,"['synthetic_bad', 'paired_variant', 'background_clutter', 'parent_141']",Фон перегружен — убери лишние объекты или смени точку съемки.,"Синтетический дефект: добавлены яркие отвлекающие формы, поэтому ожидается упростить фон.","['simplify_background', 'remove_distracting_object']",191.jpg,['keep_current_setup'],[],1104,docs/cameraanalysis/dataset/inbox/images/191.jpg,deterministic_synthetic_bad_variant_generator_2026-06-04,141.jpg,ca_img_141,[],основной объект исходного промо-кадра,['фон перегружен яркими отвлекающими элементами'],bad,ca_img_191,synthetic_recipe_needs_human_spot_check,synthetic_bad_cluttered_background,3eb9bb96a9770dcffced1ff37c27160c2fc33e093ea6e363c93d9b8ca8a96a6d,synthetic_bad_paired_apple_tv_press,apple_tv_press_synthetic_degradation_v1,background_clutter,[],1960
high,False,"['synthetic_bad', 'paired_variant', 'edge_cutoff', 'occlusion', 'parent_142']",Край кадра режет объект — отойди назад или смести кадр вправо.,"Синтетический дефект: кадр агрессивно обрезан слева, поэтому ожидается отойти назад или сместить рамку.","['step_back', 'shift_frame_right']",192.jpg,"['keep_current_setup', 'step_closer']",['avoid_occlusion'],1104,docs/cameraanalysis/dataset/inbox/images/192.jpg,deterministic_synthetic_bad_variant_generator_2026-06-04,142.jpg,ca_img_142,[],основной объект исходного промо-кадра,['важные части сцены прижаты к краю или обрезаны'],bad,ca_img_192,synthetic_recipe_needs_human_spot_check,synthetic_bad_edge_cutoff,c648f5ffb8f9ad83a08d0f2b627686210df417d812a31ffd5bf753d5bb8396fe,synthetic_bad_paired_apple_tv_press,apple_tv_press_synthetic_degradation_v1,edge_cutoff,['avoid_occlusion'],1960
high,False,"['synthetic_bad', 'paired_variant', 'crooked_horizon', 'parent_144']",Горизонт завален — выровняй кадр перед снимком.,"Синтетический дефект: кадр повернут, поэтому ожидается подсказка выровнять горизонт.",['level_horizon'],194.jpg,"['keep_current_setup', 'step_closer']",[],1104,docs/cameraanalysis/dataset/inbox/images/194.jpg,deterministic_synthetic_bad_variant_generator_2026-06-04,144.jpg,ca_img_144,[],основной объект исходного промо-кадра,['горизонт или вертикали заметно завалены'],bad,ca_img_194,synthetic_recipe_needs_human_spot_check,synthetic_bad_crooked_frame,fad2f5421aa03a3090525a07fc7c5e30fb8be14dc17422cfe6b8e185a9fcced9,synthetic_bad_paired_apple_tv_press,apple_tv_press_synthetic_degradation_v1,crooked_horizon,[],1960
high,False,"['synthetic_bad', 'paired_variant', 'overexposure', 'hotspot', 'parent_145']",Яркое пятно спорит с объектом — смени угол или снизь экспозицию.,"Синтетический дефект: добавлен пересвеченный hotspot, поэтому ожидается убрать источник блика или изменить угол.","['remove_background_hotspot', 'change_camera_angle']",195.jpg,['keep_current_setup'],['reduce_exposure'],1104,docs/cameraanalysis/dataset/inbox/images/195.jpg,deterministic_synthetic_bad_variant_generator_2026-06-04,145.jpg,ca_img_145,[],основной объект исходного промо-кадра,"['яркое пятно отвлекает от основного объекта', 'светлые области перетянуты']",bad,ca_img_195,synthetic_recipe_needs_human_spot_check,synthetic_bad_hotspot,3fc3b85bde63e3efb1460bedaeee4280e2eebc5c2698ad0393de2e257fa0886a,synthetic_bad_paired_apple_tv_press,apple_tv_press_synthetic_degradation_v1,overexposed_hotspot,['overexposure'],1960
high,False,"['synthetic_bad', 'paired_variant', 'underexposure', 'low_light', 'parent_146']",Объект слишком темный — разверни его к свету или добавь передний свет.,"Синтетический дефект: затемнение и виньетка скрывают объект, поэтому ожидается добавить свет или поднять экспозицию.","['add_front_fill_light', 'rotate_subject_toward_light']",196.jpg,['keep_current_setup'],['increase_exposure'],1104,docs/cameraanalysis/dataset/inbox/images/196.jpg,deterministic_synthetic_bad_variant_generator_2026-06-04,146.jpg,ca_img_146,[],основной объект исходного промо-кадра,"['объект теряется в темноте', 'недостаточно света на основном объекте']",bad,ca_img_196,synthetic_recipe_needs_human_spot_check,synthetic_bad_underexposed_subject,c4a346cbe75442b0f435e6319e4b123fe22c9f2f2a59c014dbc690ca8e8d2bd1,synthetic_bad_paired_apple_tv_press,apple_tv_press_synthetic_degradation_v1,underexposed_subject,['underexposure'],1960
medium,False,"['synthetic_bad', 'paired_variant', 'motion_blur', 'technical_gate', 'parent_147']",Кадр смазан — зафиксируй камеру перед снимком.,"Синтетический дефект: добавлен motion blur, поэтому это техническая проблема стабилизации, а не композиции.",[],197.jpg,"['keep_current_setup', 'level_horizon', 'step_closer']",['stabilize_camera'],1104,docs/cameraanalysis/dataset/inbox/images/197.jpg,deterministic_synthetic_bad_variant_generator_2026-06-04,147.jpg,ca_img_147,[],основной объект исходного промо-кадра,['детали смазаны движением камеры'],bad,ca_img_197,synthetic_recipe_needs_human_spot_check,synthetic_bad_motion_blur,9df7ee407dd80828f14c7e1fb3fe3b895207dcadf526b69698914a90a3ef3df4,synthetic_bad_paired_apple_tv_press,apple_tv_press_synthetic_degradation_v1,motion_blur,['motion_blur'],1960
high,False,"['synthetic_bad', 'paired_variant', 'subject_too_small', 'parent_148']",Объект теряется — подойди ближе или кадрируй плотнее.,"Синтетический дефект: seed-кадр уменьшен на фоне, поэтому ожидается подсказка подойти ближе.",['step_closer'],198.jpg,"['keep_current_setup', 'step_back']",[],1104,docs/cameraanalysis/dataset/inbox/images/198.jpg,deterministic_synthetic_bad_variant_generator_2026-06-04,148.jpg,ca_img_148,[],основной объект исходного промо-кадра,"['основной объект занимает слишком мало кадра', 'слишком много пустого пространства']",bad,ca_img_198,synthetic_recipe_needs_human_spot_check,synthetic_bad_subject_too_small,795e829260af9e89345c9c33000eedd0fcc3c81fce62f91f4a40b1fefef094e9,synthetic_bad_paired_apple_tv_press,apple_tv_press_synthetic_degradation_v1,too_much_empty_space,[],1960
high,False,"['synthetic_bad', 'paired_variant', 'background_clutter', 'parent_149']",Фон перегружен — убери лишние объекты или смени точку съемки.,"Синтетический дефект: добавлены яркие отвлекающие формы, поэтому ожидается упростить фон.","['simplify_background', 'remove_distracting_object']",199.jpg,['keep_current_setup'],[],1104,docs/cameraanalysis/dataset/inbox/images/199.jpg,deterministic_synthetic_bad_variant_generator_2026-06-04,149.jpg,ca_img_149,[],основной объект исходного промо-кадра,['фон перегружен яркими отвлекающими элементами'],bad,ca_img_199,synthetic_recipe_needs_human_spot_check,synthetic_bad_cluttered_background,2baa29d68d3c78afff6e9d397973c3fca92e03c79a4b042213e7a286e6ab997e,synthetic_bad_paired_apple_tv_press,apple_tv_press_synthetic_degradation_v1,background_clutter,[],1960
high,False,"['synthetic_bad', 'paired_variant', 'edge_cutoff', 'occlusion', 'parent_150']",Край кадра режет объект — отойди назад или смести кадр вправо.,"Синтетический дефект: кадр агрессивно обрезан слева, поэтому ожидается отойти назад или сместить рамку.","['step_back', 'shift_frame_right']",200.jpg,"['keep_current_setup', 'step_closer']",['avoid_occlusion'],1104,docs/cameraanalysis/dataset/inbox/images/200.jpg,deterministic_synthetic_bad_variant_generator_2026-06-04,150.jpg,ca_img_150,[],основной объект исходного промо-кадра,['важные части сцены прижаты к краю или обрезаны'],bad,ca_img_200,synthetic_recipe_needs_human_spot_check,synthetic_bad_edge_cutoff,8351dd192aaeb378c59f2020177a59cdea49b1f9a15da89325a0541477acbf50,synthetic_bad_paired_apple_tv_press,apple_tv_press_synthetic_degradation_v1,edge_cutoff,['avoid_occlusion'],1960
high,False,"['synthetic_bad', 'paired_variant', 'crooked_horizon', 'parent_152']",Горизонт завален — выровняй кадр перед снимком.,"Синтетический дефект: кадр повернут, поэтому ожидается подсказка выровнять горизонт.",['level_horizon'],202.jpg,"['keep_current_setup', 'step_closer']",[],1104,docs/cameraanalysis/dataset/inbox/images/202.jpg,deterministic_synthetic_bad_variant_generator_2026-06-04,152.jpg,ca_img_152,[],основной объект исходного промо-кадра,['горизонт или вертикали заметно завалены'],bad,ca_img_202,synthetic_recipe_needs_human_spot_check,synthetic_bad_crooked_frame,66a9f765c71896069926292ce2c5704af111fb95a746f12c4ad283cf1e5d0759,synthetic_bad_paired_apple_tv_press,apple_tv_press_synthetic_degradation_v1,crooked_horizon,[],1960
high,False,"['synthetic_bad', 'paired_variant', 'underexposure', 'low_light', 'parent_154']",Объект слишком темный — разверни его к свету или добавь передний свет.,"Синтетический дефект: затемнение и виньетка скрывают объект, поэтому ожидается добавить свет или поднять экспозицию.","['add_front_fill_light', 'rotate_subject_toward_light']",204.jpg,['keep_current_setup'],['increase_exposure'],1104,docs/cameraanalysis/dataset/inbox/images/204.jpg,deterministic_synthetic_bad_variant_generator_2026-06-04,154.jpg,ca_img_154,[],основной объект исходного промо-кадра,"['объект теряется в темноте', 'недостаточно света на основном объекте']",bad,ca_img_204,synthetic_recipe_needs_human_spot_check,synthetic_bad_underexposed_subject,d0830a08edc1e6b2b5c79c9b249840949f88f0bb882659ec3a43c817d17c5a13,synthetic_bad_paired_apple_tv_press,apple_tv_press_synthetic_degradation_v1,underexposed_subject,['underexposure'],1960
medium,False,"['synthetic_bad', 'paired_variant', 'motion_blur', 'technical_gate', 'parent_155']",Кадр смазан — зафиксируй камеру перед снимком.,"Синтетический дефект: добавлен motion blur, поэтому это техническая проблема стабилизации, а не композиции.",[],205.jpg,"['keep_current_setup', 'level_horizon', 'step_closer']",['stabilize_camera'],1104,docs/cameraanalysis/dataset/inbox/images/205.jpg,deterministic_synthetic_bad_variant_generator_2026-06-04,155.jpg,ca_img_155,[],основной объект исходного промо-кадра,['детали смазаны движением камеры'],bad,ca_img_205,synthetic_recipe_needs_human_spot_check,synthetic_bad_motion_blur,d51578aa5a8901680eb5948089ebf1e8a8960630cb674805108a515a3cc19f27,synthetic_bad_paired_apple_tv_press,apple_tv_press_synthetic_degradation_v1,motion_blur,['motion_blur'],1960
high,False,"['synthetic_bad', 'paired_variant', 'background_clutter', 'parent_157']",Фон перегружен — убери лишние объекты или смени точку съемки.,"Синтетический дефект: добавлены яркие отвлекающие формы, поэтому ожидается упростить фон.","['simplify_background', 'remove_distracting_object']",207.jpg,['keep_current_setup'],[],1104,docs/cameraanalysis/dataset/inbox/images/207.jpg,deterministic_synthetic_bad_variant_generator_2026-06-04,157.jpg,ca_img_157,[],основной объект исходного промо-кадра,['фон перегружен яркими отвлекающими элементами'],bad,ca_img_207,synthetic_recipe_needs_human_spot_check,synthetic_bad_cluttered_background,27b95bf54adb64a67fd1a31efedb7e6034ff6d22c7b9c4d78cb16793cbfa1b09,synthetic_bad_paired_apple_tv_press,apple_tv_press_synthetic_degradation_v1,background_clutter,[],1960
