record_id,filename,image_path,source_bucket,source_dataset,width,height,sha256,quality_label,scene_type,primary_subject,positive_factors,problems,technical_quality_defects,expected_live_tip,expected_pause_summary,expected_semantic_actions,future_needed_actions,forbidden_actions,confidence_target,demo_priority,eval_tags,review_status,label_source,synthetic_recipe,parent_record_id,parent_filename
ca_img_219,219.jpg,docs/cameraanalysis/dataset/inbox/images/219.jpg,imagegen_bad_candidate,imagegen_bad_v2_regen_bad_v1,1280,720,e8cad21f5ab109912b827d1c682c7522375a466351cea7c5fff63396c40b1275,bad,imagegen_bad_messy_foreground_room,главный персонаж или объект в нарочито плохом кадре,[],"[""передний план и фон перегружены"", ""лишние предметы забирают внимание""]",[],Фон и передний план мешают — упрости сцену.,Кадр намеренно перегружен: лишние предметы и передний план конкурируют с главным объектом.,"[""simplify_background"", ""remove_distracting_object""]",[],"[""keep_current_setup""]",high,True,"[""imagegen_bad"", ""clutter"", ""foreground_obstruction"", ""imagegen_bad_v2""]",regen_bad_v1_visual_audit_pass,codex_regen_bad_v1_2026-06-05,messy_foreground_room,,
ca_img_220,220.jpg,docs/cameraanalysis/dataset/inbox/images/220.jpg,imagegen_bad_candidate,imagegen_bad_v2_regen_bad_v1,1280,720,96d570dac200086192b925185f1183613d16336e57e952144d52aab3bc40d5dc,bad,imagegen_bad_empty_ceiling_small_subject,главный персонаж или объект в нарочито плохом кадре,[],"[""слишком много пустого потолка и стены"", ""объект слишком мал""]",[],Главный объект теряется — подойди ближе.,Кадр намеренно слишком широкий: объект занимает мало полезной площади.,"[""step_closer"", ""shift_frame_down""]",[],"[""keep_current_setup"", ""step_back""]",high,True,"[""imagegen_bad"", ""empty_space"", ""subject_too_small"", ""imagegen_bad_v2""]",regen_bad_v1_visual_audit_pass,codex_regen_bad_v1_2026-06-05,empty_ceiling_small_subject,,
ca_img_221,221.jpg,docs/cameraanalysis/dataset/inbox/images/221.jpg,imagegen_bad_candidate,imagegen_bad_v2_regen_bad_v1,1280,720,cddd139471a96b151e3101200cff234666d167ce0b0e03137e7d6f7dc97cc999,bad,imagegen_bad_hallway_wait_clearance,главный персонаж или объект в нарочито плохом кадре,[],"[""передний план перекрывает людей"", ""фоновые объекты конкурируют с лицами""]",[],Фон и передний план мешают — упрости сцену.,Кадр намеренно перегружен: лишние предметы и передний план конкурируют с главным объектом.,"[""wait_for_background_clearance"", ""remove_distracting_object"", ""shift_frame_left""]","[""avoid_occlusion""]","[""keep_current_setup""]",high,True,"[""imagegen_bad"", ""foreground_obstruction"", ""crowd"", ""imagegen_bad_v2""]",regen_bad_v1_visual_audit_pass,codex_regen_bad_v1_2026-06-05,hallway_wait_clearance,,
ca_img_222,222.jpg,docs/cameraanalysis/dataset/inbox/images/222.jpg,imagegen_bad_candidate,imagegen_bad_v2_regen_bad_v1,1280,720,24acd424fc1a1352a1215da4f43eb7e6d7d453cdb629e8f520f6ccb3d1b026e6,bad,imagegen_bad_kitchen_crop_and_clutter,главный персонаж или объект в нарочито плохом кадре,[],"[""субъект обрезан рамкой"", ""фон и передний план перегружены""]",[],Кадр слишком тесный — отойди на шаг и смести рамку.,Кадр намеренно испорчен тесным кадрированием: важные части прижаты к краям.,"[""step_back"", ""simplify_background"", ""remove_distracting_object""]","[""avoid_occlusion""]","[""keep_current_setup"", ""step_closer""]",high,True,"[""imagegen_bad"", ""edge_cutoff"", ""clutter"", ""imagegen_bad_v2""]",regen_bad_v1_visual_audit_pass,codex_regen_bad_v1_2026-06-05,kitchen_crop_and_clutter,,
ca_img_223,223.jpg,docs/cameraanalysis/dataset/inbox/images/223.jpg,synthetic_bad_paired_apple_tv_press,apple_tv_press_synthetic_bad_v2_regen_bad_v1,1280,720,950fcc294898727c865cd5c81da21b75d5b6ff61cffa3fd68cbf9d8d07b83a84,bad,synthetic_bad_hotspot,основной объект исходного промо-кадра,[],"[""огромный пересвеченный участок перетягивает внимание"", ""светлые области выбиты""]","[""overexposure""]",Яркий фон спорит с объектом — смени угол или убери источник блика.,Кадр намеренно испорчен: яркий участок или контровой свет перетягивает внимание с главного объекта.,"[""remove_background_hotspot"", ""change_camera_angle""]","[""reduce_exposure""]","[""keep_current_setup""]",high,True,"[""synthetic_bad"", ""paired_variant"", ""hotspot"", ""overexposure"", ""regen_bad_v1"", ""parent_112""]",regen_bad_v1_visual_audit_pass,codex_regen_bad_v1_2026-06-05,hotspot,ca_img_112,112.jpg
ca_img_224,224.jpg,docs/cameraanalysis/dataset/inbox/images/224.jpg,synthetic_bad_paired_apple_tv_press,apple_tv_press_synthetic_bad_v2_regen_bad_v1,1280,720,0feeba55d34f1ac88164aa3bbed71d04ba0606eb6ecaef04b0fcbbef5767bf8f,bad,synthetic_bad_underexpose,основной объект исходного промо-кадра,[],"[""объект теряется в темноте"", ""недостаточно света на основном объекте""]","[""underexposure""]",Объект теряется в темноте — добавь мягкий свет спереди.,Кадр намеренно недосвечен: главный объект не читается достаточно уверенно.,"[""add_front_fill_light"", ""rotate_subject_toward_light""]","[""increase_exposure""]","[""keep_current_setup""]",high,True,"[""synthetic_bad"", ""paired_variant"", ""underexposure"", ""regen_bad_v1"", ""parent_127""]",regen_bad_v1_visual_audit_pass,codex_regen_bad_v1_2026-06-05,underexpose,ca_img_127,127.jpg
ca_img_225,225.jpg,docs/cameraanalysis/dataset/inbox/images/225.jpg,synthetic_bad_paired_apple_tv_press,apple_tv_press_synthetic_bad_v2_regen_bad_v1,1280,720,efda21463ba3faab14bbd3c98bd56abcaf436862a60dc24533f10b6ae07acdaa,bad,synthetic_bad_edge_right,основной объект исходного промо-кадра,[],"[""правая часть кадра перекрыта передней помехой"", ""важный объект прижат и обрезан у края""]",[],Кадр слишком тесный — отойди на шаг и смести рамку.,Кадр намеренно испорчен тесным кадрированием: важные части прижаты к краям.,"[""step_back"", ""shift_frame_right""]","[""avoid_occlusion""]","[""keep_current_setup"", ""step_closer""]",high,True,"[""synthetic_bad"", ""paired_variant"", ""edge_cutoff"", ""regen_bad_v1"", ""parent_130""]",regen_bad_v1_visual_audit_pass,codex_regen_bad_v1_2026-06-05,edge_right,ca_img_130,130.jpg
ca_img_226,226.jpg,docs/cameraanalysis/dataset/inbox/images/226.jpg,synthetic_bad_paired_apple_tv_press,apple_tv_press_synthetic_bad_v2_regen_bad_v1,1280,720,8dadb7f3b226f64f650595d9b4414254cc6ae1d5865490f4e8d4a45c02e30858,bad,synthetic_bad_foreground_center,основной объект исходного промо-кадра,[],"[""крупная передняя помеха закрывает центр кадра""]",[],Фон и передний план мешают — упрости сцену.,Кадр намеренно перегружен: лишние предметы и передний план конкурируют с главным объектом.,"[""remove_distracting_object"", ""shift_frame_left"", ""step_back""]","[""avoid_occlusion""]","[""keep_current_setup"", ""step_closer""]",high,True,"[""synthetic_bad"", ""paired_variant"", ""foreground_obstruction"", ""regen_bad_v1"", ""parent_145""]",regen_bad_v1_visual_audit_pass,codex_regen_bad_v1_2026-06-05,foreground_center,ca_img_145,145.jpg
ca_img_227,227.jpg,docs/cameraanalysis/dataset/inbox/images/227.jpg,synthetic_bad_paired_apple_tv_press,apple_tv_press_synthetic_bad_v2_regen_bad_v1,1280,720,ee5b6c0d1b42e4b08d61fcda0bcaecf378b0d2dcc8570f85f6d832b1781febc8,bad,synthetic_bad_clutter,основной объект исходного промо-кадра,[],"[""цветные и темные элементы перегружают фон""]",[],Фон и передний план мешают — упрости сцену.,Кадр намеренно перегружен: лишние предметы и передний план конкурируют с главным объектом.,"[""simplify_background"", ""remove_distracting_object""]",[],"[""keep_current_setup""]",high,True,"[""synthetic_bad"", ""paired_variant"", ""clutter"", ""regen_bad_v1"", ""parent_151""]",regen_bad_v1_visual_audit_pass,codex_regen_bad_v1_2026-06-05,clutter,ca_img_151,151.jpg
ca_img_228,228.jpg,docs/cameraanalysis/dataset/inbox/images/228.jpg,synthetic_bad_paired_apple_tv_press,apple_tv_press_synthetic_bad_v2_regen_bad_v1,1280,720,cc045c8b43ef586ed90ac81d01d8e96e8e911813a9f59766613d553fee2ada5f,bad,synthetic_bad_small,основной объект исходного промо-кадра,[],"[""основной объект слишком мал относительно кадра"", ""слишком много пустого пространства""]",[],Главный объект теряется — подойди ближе.,Кадр намеренно слишком широкий: объект занимает мало полезной площади.,"[""step_closer""]",[],"[""keep_current_setup"", ""step_back""]",high,True,"[""synthetic_bad"", ""paired_variant"", ""subject_too_small"", ""regen_bad_v1"", ""parent_153""]",regen_bad_v1_visual_audit_pass,codex_regen_bad_v1_2026-06-05,small,ca_img_153,153.jpg
ca_img_229,229.jpg,docs/cameraanalysis/dataset/inbox/images/229.jpg,synthetic_bad_paired_apple_tv_press,apple_tv_press_synthetic_bad_v2_regen_bad_v1,1280,720,ef92060c4d0ac4ee80ae79fd070781a11d680c3b6df25add8d9da859fb1d3b6e,bad,synthetic_bad_dark_hotspot,основной объект исходного промо-кадра,[],"[""лицо темное, а фоновой hotspot доминирует""]","[""overexposure"", ""underexposure""]",Яркий фон спорит с объектом — смени угол или убери источник блика.,Кадр намеренно испорчен: яркий участок или контровой свет перетягивает внимание с главного объекта.,"[""add_front_fill_light"", ""remove_background_hotspot"", ""change_camera_angle""]","[""increase_exposure"", ""reduce_exposure""]","[""keep_current_setup""]",high,True,"[""synthetic_bad"", ""paired_variant"", ""backlight"", ""hotspot"", ""regen_bad_v1"", ""parent_157""]",regen_bad_v1_visual_audit_pass,codex_regen_bad_v1_2026-06-05,dark_hotspot,ca_img_157,157.jpg
ca_img_230,230.jpg,docs/cameraanalysis/dataset/inbox/images/230.jpg,synthetic_bad_paired_apple_tv_press,apple_tv_press_synthetic_bad_v2_regen_bad_v1,1280,720,fbe7b2a3a06936333d2b77c2ad3fb8c8eb4aa8238915596c55169083a8ae4cb3,bad,synthetic_bad_edge_left,основной объект исходного промо-кадра,[],"[""верхняя часть кадра грубо обрезана"", ""рамка слишком тесная для персонажей""]",[],Кадр слишком тесный — отойди на шаг и смести рамку.,Кадр намеренно испорчен тесным кадрированием: важные части прижаты к краям.,"[""step_back"", ""shift_frame_down""]","[""avoid_occlusion""]","[""keep_current_setup"", ""step_closer""]",high,True,"[""synthetic_bad"", ""paired_variant"", ""bad_crop"", ""regen_bad_v1"", ""parent_111""]",regen_bad_v1_visual_audit_pass,codex_regen_bad_v1_2026-06-05,edge_left,ca_img_111,111.jpg
ca_img_231,231.jpg,docs/cameraanalysis/dataset/inbox/images/231.jpg,synthetic_bad_paired_apple_tv_press,apple_tv_press_synthetic_bad_v2_regen_bad_v1,1280,720,ced390c5e7df157bc2cd71e6d68472594f901d5e8d81911b59aa54fd6cef2e48,bad,synthetic_bad_foreground_left,основной объект исходного промо-кадра,[],"[""большой передний объект закрывает левую часть сцены""]",[],Фон и передний план мешают — упрости сцену.,Кадр намеренно перегружен: лишние предметы и передний план конкурируют с главным объектом.,"[""remove_distracting_object"", ""wait_for_background_clearance""]","[""avoid_occlusion""]","[""keep_current_setup""]",high,True,"[""synthetic_bad"", ""paired_variant"", ""foreground_obstruction"", ""regen_bad_v1"", ""parent_116""]",regen_bad_v1_visual_audit_pass,codex_regen_bad_v1_2026-06-05,foreground_left,ca_img_116,116.jpg
ca_img_232,232.jpg,docs/cameraanalysis/dataset/inbox/images/232.jpg,synthetic_bad_paired_apple_tv_press,apple_tv_press_synthetic_bad_v2_regen_bad_v1,1280,720,4f2b1098cb53021f64b39d3972794a416e3e707bce049de9b4926214bec6dc38,bad,synthetic_bad_clutter,основной объект исходного промо-кадра,[],"[""искусственные цветные маркеры спорят с объектом""]",[],Фон и передний план мешают — упрости сцену.,Кадр намеренно перегружен: лишние предметы и передний план конкурируют с главным объектом.,"[""simplify_background"", ""remove_distracting_object""]",[],"[""keep_current_setup""]",high,True,"[""synthetic_bad"", ""paired_variant"", ""clutter"", ""regen_bad_v1"", ""parent_123""]",regen_bad_v1_visual_audit_pass,codex_regen_bad_v1_2026-06-05,clutter,ca_img_123,123.jpg
ca_img_233,233.jpg,docs/cameraanalysis/dataset/inbox/images/233.jpg,synthetic_bad_paired_apple_tv_press,apple_tv_press_synthetic_bad_v2_regen_bad_v1,1280,720,961c94440ad4128e0d6d9fb8336ebf7ff925683ac495b78602a1970ab4587071,bad,synthetic_bad_underexpose,основной объект исходного промо-кадра,[],"[""объект почти не читается из-за недосвета""]","[""underexposure""]",Объект теряется в темноте — добавь мягкий свет спереди.,Кадр намеренно недосвечен: главный объект не читается достаточно уверенно.,"[""add_front_fill_light"", ""rotate_subject_toward_light""]","[""increase_exposure""]","[""keep_current_setup""]",high,True,"[""synthetic_bad"", ""paired_variant"", ""underexposure"", ""regen_bad_v1"", ""parent_132""]",regen_bad_v1_visual_audit_pass,codex_regen_bad_v1_2026-06-05,underexpose,ca_img_132,132.jpg
ca_img_234,234.jpg,docs/cameraanalysis/dataset/inbox/images/234.jpg,synthetic_bad_paired_apple_tv_press,apple_tv_press_synthetic_bad_v2_regen_bad_v1,1280,720,a25b6e5d2204f4bc30a7c823f775459237f1ecab60151dc78ac4ea3f1b0b06b9,bad,synthetic_bad_hotspot,основной объект исходного промо-кадра,[],"[""пересвеченный источник света ломает иерархию кадра""]","[""overexposure""]",Яркий фон спорит с объектом — смени угол или убери источник блика.,Кадр намеренно испорчен: яркий участок или контровой свет перетягивает внимание с главного объекта.,"[""remove_background_hotspot"", ""change_camera_angle""]","[""reduce_exposure""]","[""keep_current_setup""]",high,True,"[""synthetic_bad"", ""paired_variant"", ""hotspot"", ""regen_bad_v1"", ""parent_136""]",regen_bad_v1_visual_audit_pass,codex_regen_bad_v1_2026-06-05,hotspot,ca_img_136,136.jpg
ca_img_235,235.jpg,docs/cameraanalysis/dataset/inbox/images/235.jpg,synthetic_bad_paired_apple_tv_press,apple_tv_press_synthetic_bad_v2_regen_bad_v1,1280,720,b1b511079ec37303a2661078e5180d7aab1a5b21998c49489c0b808415071175,bad,synthetic_bad_edge_left,основной объект исходного промо-кадра,[],"[""лицо слишком крупно и обрезано боковым краем"", ""передняя темная полоса перекрывает часть кадра""]",[],Кадр слишком тесный — отойди на шаг и смести рамку.,Кадр намеренно испорчен тесным кадрированием: важные части прижаты к краям.,"[""step_back"", ""shift_frame_right""]","[""avoid_occlusion""]","[""keep_current_setup"", ""step_closer""]",high,True,"[""synthetic_bad"", ""paired_variant"", ""edge_cutoff"", ""regen_bad_v1"", ""parent_140""]",regen_bad_v1_visual_audit_pass,codex_regen_bad_v1_2026-06-05,edge_left,ca_img_140,140.jpg
ca_img_236,236.jpg,docs/cameraanalysis/dataset/inbox/images/236.jpg,synthetic_bad_paired_apple_tv_press,apple_tv_press_synthetic_bad_v2_regen_bad_v1,1280,720,4d98a3e215b556e7f9276ced4318cc1d3054b28add0f344e82c56183d6cba52e,bad,synthetic_bad_small,основной объект исходного промо-кадра,[],"[""главный объект занимает слишком мало кадра""]",[],Главный объект теряется — подойди ближе.,Кадр намеренно слишком широкий: объект занимает мало полезной площади.,"[""step_closer""]",[],"[""keep_current_setup"", ""step_back""]",high,True,"[""synthetic_bad"", ""paired_variant"", ""subject_too_small"", ""regen_bad_v1"", ""parent_149""]",regen_bad_v1_visual_audit_pass,codex_regen_bad_v1_2026-06-05,small,ca_img_149,149.jpg
ca_img_237,237.jpg,docs/cameraanalysis/dataset/inbox/images/237.jpg,synthetic_bad_paired_apple_tv_press,apple_tv_press_synthetic_bad_v2_regen_bad_v1,1280,720,cf3235119ec659199da1f746df7f9776f809e63ddbae6da4370c546b1857d4b3,bad,synthetic_bad_foreground_center,основной объект исходного промо-кадра,[],"[""передняя помеха и фоновые элементы конкурируют с субъектом""]",[],Фон и передний план мешают — упрости сцену.,Кадр намеренно перегружен: лишние предметы и передний план конкурируют с главным объектом.,"[""remove_distracting_object"", ""simplify_background""]","[""avoid_occlusion""]","[""keep_current_setup""]",high,True,"[""synthetic_bad"", ""paired_variant"", ""foreground_obstruction"", ""clutter"", ""regen_bad_v1"", ""parent_150""]",regen_bad_v1_visual_audit_pass,codex_regen_bad_v1_2026-06-05,foreground_center,ca_img_150,150.jpg
ca_img_238,238.jpg,docs/cameraanalysis/dataset/inbox/images/238.jpg,synthetic_bad_paired_apple_tv_press,apple_tv_press_synthetic_bad_v2_regen_bad_v1,1280,720,d758655e25fc7c5ee59198b0ec027e6217572d198d3546aec70d396de00f5827,bad,synthetic_bad_underexpose,основной объект исходного промо-кадра,[],"[""кадр слишком темный для чтения главного объекта""]","[""underexposure""]",Объект теряется в темноте — добавь мягкий свет спереди.,Кадр намеренно недосвечен: главный объект не читается достаточно уверенно.,"[""add_front_fill_light"", ""rotate_subject_toward_light""]","[""increase_exposure""]","[""keep_current_setup""]",high,True,"[""synthetic_bad"", ""paired_variant"", ""underexposure"", ""regen_bad_v1"", ""parent_152""]",regen_bad_v1_visual_audit_pass,codex_regen_bad_v1_2026-06-05,underexpose,ca_img_152,152.jpg
ca_img_239,239.jpg,docs/cameraanalysis/dataset/inbox/images/239.jpg,synthetic_bad_paired_apple_tv_press,apple_tv_press_synthetic_bad_v2_regen_bad_v1,1280,720,643553f68fd8ddc7ee8ecea0d4b1c87e62653590993c60cb00d3247a29ad46f7,bad,synthetic_bad_hotspot,основной объект исходного промо-кадра,[],"[""яркое пятно занимает слишком много внимания""]","[""overexposure""]",Яркий фон спорит с объектом — смени угол или убери источник блика.,Кадр намеренно испорчен: яркий участок или контровой свет перетягивает внимание с главного объекта.,"[""remove_background_hotspot"", ""change_camera_angle""]","[""reduce_exposure""]","[""keep_current_setup""]",high,True,"[""synthetic_bad"", ""paired_variant"", ""hotspot"", ""regen_bad_v1"", ""parent_155""]",regen_bad_v1_visual_audit_pass,codex_regen_bad_v1_2026-06-05,hotspot,ca_img_155,155.jpg
